time,frequency,confidence
145.600,265.827,0.971363
145.604,265.817,0.971233
145.608,265.870,0.968975
145.612,265.866,0.969540
145.616,265.788,0.969923
145.620,265.782,0.970397
145.624,265.748,0.970046
145.628,265.627,0.972129
145.632,265.643,0.973585
145.636,265.656,0.973579
145.640,265.664,0.972603
145.644,265.659,0.972446
145.648,265.623,0.973390
145.652,265.569,0.971856
145.656,265.571,0.969469
145.660,265.452,0.968772
145.664,265.393,0.968523
145.668,265.396,0.967553
145.672,265.524,0.968039
145.676,265.521,0.968858
145.680,265.536,0.969016
145.684,265.563,0.969713
145.688,265.482,0.969674
145.692,265.378,0.970090
145.696,265.433,0.971446
145.700,265.468,0.971919
145.704,265.432,0.970827
145.708,265.429,0.970340
145.712,265.352,0.971056
145.716,265.314,0.969915
145.720,265.331,0.967175
145.724,265.272,0.966756
145.728,265.271,0.967127
145.732,265.316,0.967038
145.736,265.477,0.967344
145.740,265.511,0.968622
145.744,265.515,0.968612
145.748,265.589,0.969778
145.752,265.529,0.970062
145.756,265.439,0.970815
145.760,265.492,0.971928
145.764,265.534,0.972622
145.768,265.538,0.972253
145.772,265.503,0.972310
145.776,265.445,0.972784
145.780,265.414,0.971057
145.784,265.440,0.969221
145.788,265.363,0.968390
145.792,265.373,0.969200
145.796,265.414,0.968259
145.800,265.515,0.967801
145.804,265.520,0.967800
145.808,265.464,0.967405
145.812,265.498,0.968298
145.816,265.429,0.968346
145.820,265.336,0.969273
145.824,265.357,0.969880
145.828,265.453,0.971236
145.832,265.449,0.971198
145.836,265.432,0.971375
145.840,265.372,0.972231
145.844,265.374,0.970639
145.848,265.388,0.969069
145.852,265.310,0.968369
145.856,265.320,0.969212
145.860,265.399,0.968724
145.864,265.478,0.968574
145.868,265.522,0.969050
145.872,265.527,0.969655
145.876,265.627,0.970336
145.880,265.609,0.971075
145.884,265.594,0.972637
145.888,265.576,0.972596
145.892,265.676,0.972610
145.896,265.705,0.972224
145.900,265.645,0.973407
145.904,265.619,0.973326
145.908,265.673,0.971203
145.912,265.660,0.971589
145.916,265.603,0.971849
145.920,265.618,0.972147
145.924,265.730,0.971074
145.928,265.814,0.971006
145.932,265.814,0.970173
145.936,265.872,0.970014
145.940,265.946,0.968050
145.944,265.884,0.971551
145.948,265.884,0.972262
145.952,265.864,0.972978
145.956,265.927,0.971588
145.960,265.881,0.972442
145.964,265.840,0.973395
145.968,265.811,0.972038
145.972,265.886,0.969213
145.976,265.823,0.971583
145.980,265.762,0.972614
145.984,265.772,0.970616
145.988,265.925,0.968248
145.992,265.909,0.968481
145.996,265.849,0.968773
146.000,265.961,0.967524
146.004,265.960,0.967956
146.008,265.875,0.970945
146.012,265.816,0.972431
146.016,265.860,0.972326
146.020,265.899,0.971348
146.024,265.794,0.973140
146.028,265.778,0.973342
146.032,265.802,0.971037
146.036,265.820,0.970926
146.040,265.744,0.973273
146.044,265.742,0.973023
146.048,265.822,0.971259
146.052,265.908,0.970609
146.056,265.876,0.970086
146.060,265.906,0.970341
146.064,265.973,0.967980
146.068,265.922,0.971630
146.072,265.887,0.972728
146.076,265.874,0.973606
146.080,265.956,0.971818
146.084,265.882,0.973313
146.088,265.853,0.973672
146.092,265.831,0.972106
146.096,265.935,0.969073
146.100,265.892,0.971287
146.104,265.831,0.972582
146.108,265.886,0.970047
146.112,266.029,0.967912
146.116,266.008,0.967420
146.120,265.930,0.967855
146.124,266.015,0.966742
146.128,266.020,0.967069
146.132,265.927,0.970694
146.136,265.844,0.972476
146.140,265.870,0.972296
146.144,265.912,0.971179
146.148,265.793,0.973442
146.152,265.772,0.973173
146.156,265.801,0.970659
146.160,265.804,0.971135
146.164,265.742,0.972974
146.168,265.724,0.973216
146.172,265.829,0.970648
146.176,265.916,0.970478
146.180,265.890,0.969759
146.184,265.930,0.969520
146.188,266.003,0.967065
146.192,265.959,0.970793
146.196,265.918,0.971982
146.200,265.888,0.973083
146.204,265.966,0.971307
146.208,265.895,0.972554
146.212,265.829,0.973651
146.216,265.806,0.972103
146.220,265.888,0.969488
146.224,265.834,0.971683
146.228,265.747,0.973174
146.232,265.785,0.970893
146.236,265.947,0.968664
146.240,265.936,0.968520
146.244,265.885,0.968554
146.248,265.983,0.967426
146.252,266.012,0.967160
146.256,265.904,0.970854
146.260,265.842,0.972467
146.264,265.892,0.971985
146.268,265.947,0.970728
146.272,265.835,0.972777
146.276,265.801,0.973104
146.280,265.833,0.970647
146.284,265.836,0.970759
146.288,265.762,0.972907
146.292,265.736,0.973095
146.296,265.845,0.970688
146.300,265.928,0.970354
146.304,265.922,0.969238
146.308,265.962,0.969144
146.312,266.035,0.966718
146.316,265.946,0.970847
146.320,265.873,0.972869
146.324,265.837,0.973729
146.328,265.890,0.972068
146.332,265.834,0.973484
146.336,265.791,0.974203
146.340,265.758,0.972666
146.344,265.847,0.969854
146.348,265.776,0.971800
146.352,265.685,0.973243
146.356,265.684,0.971849
146.360,265.833,0.969722
146.364,265.809,0.970208
146.368,265.760,0.970075
146.372,265.848,0.969687
146.376,265.857,0.969570
146.380,265.719,0.972627
146.384,265.661,0.973833
146.388,265.680,0.974158
146.392,265.724,0.973466
146.396,265.640,0.975226
146.400,265.578,0.975090
146.404,265.583,0.973674
146.408,265.626,0.972705
146.412,265.544,0.972667
146.416,265.518,0.972720
146.420,265.584,0.972057
146.424,265.671,0.972351
146.428,265.660,0.972356
146.432,265.649,0.972072
146.436,265.682,0.971451
146.440,265.607,0.972053
146.444,265.483,0.972300
146.448,265.438,0.972070
146.452,265.507,0.972607
146.456,265.524,0.972879
146.460,265.471,0.974098
146.464,265.410,0.973193
146.468,265.468,0.972272
146.472,265.475,0.971348
146.476,265.423,0.971314
146.480,265.444,0.971895
146.484,265.556,0.972276
146.488,265.650,0.973104
146.492,265.634,0.972844
146.496,265.665,0.973330
146.500,265.717,0.971869
146.504,265.624,0.973574
146.508,265.537,0.973752
146.512,265.522,0.974016
146.516,265.591,0.973818
146.520,265.561,0.974086
146.524,265.485,0.974742
146.528,265.397,0.973082
146.532,265.453,0.971753
146.536,265.400,0.970529
146.540,265.319,0.969924
146.544,265.328,0.970012
146.548,265.435,0.970643
146.552,265.532,0.972067
146.556,265.534,0.971591
146.560,265.584,0.972623
146.564,265.634,0.971952
146.568,265.510,0.972902
146.572,265.444,0.972841
146.576,265.450,0.973236
146.580,265.473,0.972756
146.584,265.450,0.973222
146.588,265.347,0.973618
146.592,265.299,0.972055
146.596,265.366,0.970580
146.600,265.336,0.969934
146.604,265.254,0.968943
146.608,265.272,0.969042
146.612,265.392,0.969765
146.616,265.484,0.971232
146.620,265.460,0.970915
146.624,265.506,0.971552
146.628,265.533,0.970834
146.632,265.387,0.971392
146.636,265.332,0.971359
146.640,265.337,0.971733
146.644,265.346,0.970928
146.648,265.316,0.971455
146.652,265.227,0.972047
146.656,265.156,0.970383
146.660,265.223,0.968588
146.664,265.173,0.967472
146.668,265.109,0.966914
146.672,265.109,0.966682
146.676,265.193,0.967210
146.680,265.315,0.969652
146.684,265.321,0.969243
146.688,265.350,0.969778
146.692,265.372,0.969326
146.696,265.248,0.969529
146.700,265.150,0.968787
146.704,265.147,0.968847
146.708,265.171,0.968408
146.712,265.184,0.969477
146.716,265.125,0.970440
146.720,265.014,0.968409
146.724,265.059,0.966816
146.728,265.009,0.964628
146.732,264.950,0.964121
146.736,264.929,0.964625
146.740,264.969,0.963774
146.744,265.085,0.965581
146.748,265.105,0.966008
146.752,265.067,0.964943
146.756,265.125,0.965488
146.760,265.034,0.965348
146.764,264.972,0.965371
146.768,264.956,0.965777
146.772,265.030,0.966839
146.776,265.069,0.967873
146.780,265.096,0.969977
146.784,265.024,0.969235
146.788,265.049,0.967612
146.792,265.148,0.966688
146.796,265.096,0.966419
146.800,265.069,0.966534
146.804,265.129,0.965841
146.808,265.264,0.966832
146.812,265.290,0.967842
146.816,265.230,0.966015
146.820,265.275,0.967187
146.824,265.226,0.966115
146.828,265.118,0.966682
146.832,265.072,0.966529
146.836,265.146,0.968089
146.840,265.173,0.967932
146.844,265.218,0.970285
146.848,265.143,0.970482
146.852,265.177,0.969673
146.856,265.259,0.968565
146.860,265.218,0.968233
146.864,265.148,0.967617
146.868,265.191,0.967358
146.872,265.342,0.968785
146.876,265.355,0.970845
146.880,265.249,0.969239
146.884,265.287,0.970266
146.888,265.251,0.970009
146.892,265.085,0.966559
146.896,264.907,0.961381
146.900,264.876,0.955604
146.904,264.894,0.948963
146.908,264.864,0.940622
146.912,264.840,0.923672
146.916,264.970,0.894083
146.920,265.303,0.870854
146.924,265.747,0.854288
146.928,266.436,0.827374
146.932,267.544,0.834146
146.936,267.743,0.862032
146.940,268.597,0.880151
146.944,269.009,0.865722
146.948,268.975,0.878191
146.952,269.019,0.907548
146.956,268.656,0.907201
146.960,268.288,0.872516
146.964,267.832,0.813377
146.968,268.750,0.613756
146.972,295.198,0.319523
146.976,295.247,0.495684
146.980,296.038,0.695097
146.984,294.957,0.743693
146.988,294.519,0.786480
146.992,294.490,0.844281
146.996,294.473,0.879377
147.000,294.613,0.921540
147.004,294.458,0.936959
147.008,294.404,0.949309
147.012,294.522,0.959603
147.016,294.757,0.967591
147.020,295.009,0.970211
147.024,295.376,0.970576
147.028,295.831,0.965610
147.032,296.278,0.955031
147.036,296.750,0.936713
147.040,297.172,0.950124
147.044,297.509,0.956541
147.048,297.679,0.960209
147.052,297.797,0.963411
147.056,297.864,0.964685
147.060,297.728,0.963975
147.064,297.707,0.963699
147.068,297.858,0.966588
147.072,297.770,0.966209
147.076,297.689,0.965616
147.080,297.692,0.966000
147.084,297.755,0.966340
147.088,297.739,0.968766
147.092,297.566,0.967409
147.096,297.351,0.964120
147.100,297.189,0.955990
147.104,296.739,0.927996
147.108,296.135,0.888386
147.112,295.609,0.829473
147.116,295.027,0.794387
147.120,294.984,0.729373
147.124,294.852,0.602383
147.128,296.353,0.511322
147.132,299.242,0.449326
147.136,300.719,0.439882
147.140,274.126,0.312361
147.144,267.646,0.367498
147.148,263.350,0.827175
147.152,263.483,0.865370
147.156,264.649,0.822595
147.160,264.769,0.854492
147.164,264.653,0.871659
147.168,264.261,0.884165
147.172,263.898,0.917605
147.176,263.775,0.934462
147.180,263.778,0.942587
147.184,263.901,0.941289
147.188,264.058,0.936000
147.192,264.122,0.934079
147.196,264.078,0.937943
147.200,264.039,0.938216
147.204,264.072,0.934833
147.208,264.280,0.944165
147.212,264.420,0.949809
147.216,264.406,0.948845
147.220,264.503,0.952006
147.224,264.476,0.953176
147.228,264.538,0.957841
147.232,264.612,0.961749
147.236,264.760,0.965999
147.240,264.836,0.967721
147.244,264.868,0.969945
147.248,264.678,0.965639
147.252,264.591,0.960770
147.256,264.538,0.955897
147.260,264.394,0.951606
147.264,264.311,0.946701
147.268,264.334,0.937326
147.272,264.491,0.928704
147.276,265.044,0.920561
147.280,265.852,0.901962
147.284,267.077,0.846461
147.288,267.735,0.875753
147.292,267.722,0.889075
147.296,267.494,0.894967
147.300,267.224,0.894193
147.304,266.692,0.891050
147.308,266.029,0.894885
147.312,264.803,0.844059
147.316,263.448,0.744969
147.320,262.453,0.647990
147.324,262.952,0.525107
147.328,254.443,0.424329
147.332,249.671,0.518935
147.336,248.113,0.606510
147.340,246.794,0.698557
147.344,246.500,0.774293
147.348,246.707,0.850247
147.352,246.798,0.897691
147.356,246.891,0.921839
147.360,246.955,0.933203
147.364,246.957,0.938584
147.368,246.976,0.943508
147.372,247.022,0.948574
147.376,247.074,0.953033
147.380,247.171,0.955766
147.384,247.252,0.957242
147.388,247.321,0.957603
147.392,247.401,0.957352
147.396,247.491,0.957186
147.400,247.622,0.956858
147.404,247.723,0.955905
147.408,247.786,0.955005
147.412,247.824,0.955257
147.416,247.835,0.955534
147.420,247.823,0.955421
147.424,247.804,0.955149
147.428,247.770,0.954829
147.432,247.743,0.954461
147.436,247.710,0.954344
147.440,247.675,0.954318
147.444,247.654,0.954060
147.448,247.660,0.953356
147.452,247.675,0.952713
147.456,247.684,0.953342
147.460,247.691,0.954162
147.464,247.712,0.954373
147.468,247.711,0.953491
147.472,247.670,0.951655
147.476,247.644,0.947466
147.480,247.662,0.937790
147.484,247.676,0.914209
147.488,247.515,0.859703
147.492,246.845,0.767922
147.496,246.072,0.696950
147.500,244.895,0.567406
147.504,242.326,0.350506
147.508,227.875,0.212129
147.512,227.415,0.175802
147.516,229.800,0.171563
147.520,256.617,0.256454
147.524,257.451,0.410381
147.528,259.558,0.562164
147.532,260.706,0.672065
147.536,261.092,0.675166
147.540,261.383,0.732640
147.544,262.043,0.760716
147.548,262.576,0.812416
147.552,263.052,0.840855
147.556,263.542,0.861145
147.560,263.730,0.885785
147.564,263.805,0.908751
147.568,263.837,0.926090
147.572,263.809,0.939303
147.576,263.647,0.952020
147.580,263.684,0.954530
147.584,263.652,0.956628
147.588,263.782,0.955111
147.592,263.952,0.949124
147.596,264.119,0.941003
147.600,264.197,0.942482
147.604,264.371,0.953789
147.608,264.430,0.958331
147.612,264.570,0.963637
147.616,264.668,0.966856
147.620,264.813,0.969518
147.624,264.946,0.973832
147.628,264.993,0.975348
147.632,265.083,0.975688
147.636,265.189,0.975855
147.640,265.270,0.976885
147.644,265.333,0.977403
147.648,265.463,0.977709
147.652,265.633,0.978263
147.656,265.739,0.978625
147.660,265.666,0.978469
147.664,265.651,0.977371
147.668,265.641,0.977367
147.672,265.590,0.979670
147.676,265.565,0.980054
147.680,265.519,0.978136
147.684,265.509,0.975071
147.688,265.262,0.970870
147.692,265.061,0.962268
147.696,264.762,0.944808
147.700,264.677,0.924208
147.704,264.433,0.898384
147.708,264.485,0.882962
147.712,264.798,0.868139
147.716,265.548,0.838536
147.720,267.134,0.764143
147.724,268.963,0.746709
147.728,270.104,0.725567
147.732,271.326,0.474352
147.736,293.317,0.464552
147.740,294.478,0.679182
147.744,295.869,0.784182
147.748,295.717,0.842549
147.752,295.714,0.903254
147.756,295.613,0.933759
147.760,295.613,0.950943
147.764,295.520,0.956851
147.768,295.550,0.964470
147.772,295.578,0.969773
147.776,295.851,0.967034
147.780,296.154,0.961061
147.784,296.418,0.951620
147.788,296.640,0.942499
147.792,296.958,0.945035
147.796,297.218,0.951998
147.800,297.461,0.956870
147.804,297.468,0.959334
147.808,297.525,0.961256
147.812,297.627,0.962706
147.816,297.502,0.960465
147.820,297.469,0.959397
147.824,297.496,0.961134
147.828,297.535,0.961462
147.832,297.500,0.961436
147.836,297.427,0.960987
147.840,297.562,0.962095
147.844,297.603,0.963940
147.848,297.562,0.964293
147.852,297.513,0.963288
147.856,297.575,0.957549
147.860,297.570,0.948239
147.864,297.751,0.941884
147.868,298.156,0.929709
147.872,298.378,0.899123
147.876,299.195,0.836243
147.880,300.281,0.792240
147.884,301.442,0.761434
147.888,302.828,0.713769
147.892,303.728,0.657971
147.896,304.600,0.576070
147.900,303.972,0.574965
147.904,303.407,0.534084
147.908,269.474,0.432187
147.912,265.572,0.752843
147.916,264.156,0.858724
147.920,263.857,0.833737
147.924,264.855,0.819844
147.928,265.201,0.849165
147.932,265.306,0.866273
147.936,265.068,0.884978
147.940,264.685,0.901540
147.944,264.440,0.910580
147.948,264.327,0.915637
147.952,264.351,0.922848
147.956,264.379,0.932914
147.960,264.453,0.943017
147.964,264.581,0.952544
147.968,264.601,0.956083
147.972,264.732,0.961282
147.976,264.709,0.963721
147.980,264.752,0.966550
147.984,264.761,0.966474
147.988,264.922,0.969828
147.992,265.075,0.972830
147.996,265.129,0.972843
148.000,265.237,0.973965
148.004,265.303,0.974931
148.008,265.340,0.976794
148.012,265.418,0.978260
148.016,265.483,0.979727
148.020,265.646,0.980040
148.024,265.542,0.981641
148.028,265.426,0.980358
148.032,265.295,0.976707
148.036,265.281,0.973546
148.040,265.065,0.968663
148.044,264.910,0.963057
148.048,264.850,0.953517
148.052,264.980,0.942764
148.056,265.286,0.918954
148.060,266.022,0.872334
148.064,266.990,0.793877
148.068,269.286,0.776233
148.072,269.736,0.788166
148.076,270.051,0.796678
148.080,269.591,0.815252
148.084,269.481,0.848821
148.088,270.524,0.822322
148.092,270.672,0.830174
148.096,270.374,0.843623
148.100,270.023,0.841117
148.104,268.907,0.829692
148.108,265.810,0.675124
148.112,261.074,0.406627
148.116,247.087,0.405332
148.120,248.828,0.481710
148.124,248.960,0.596766
148.128,248.446,0.745395
148.132,247.525,0.850663
148.136,247.154,0.890200
148.140,247.130,0.914343
148.144,247.235,0.930281
148.148,247.331,0.940542
148.152,247.387,0.946843
148.156,247.368,0.950076
148.160,247.376,0.953642
148.164,247.430,0.957156
148.168,247.440,0.958659
148.172,247.380,0.958627
148.176,247.322,0.957380
148.180,247.250,0.954637
148.184,247.205,0.952190
148.188,247.241,0.951697
148.192,247.327,0.951752
148.196,247.403,0.952126
148.200,247.469,0.952492
148.204,247.537,0.953284
148.208,247.596,0.954069
148.212,247.651,0.954911
148.216,247.688,0.955210
148.220,247.706,0.955456
148.224,247.723,0.955920
148.228,247.736,0.956020
148.232,247.763,0.955594
148.236,247.773,0.954690
148.240,247.790,0.953501
148.244,247.821,0.954087
148.248,247.889,0.954110
148.252,247.986,0.953567
148.256,248.087,0.950521
148.260,248.088,0.947607
148.264,248.169,0.941454
148.268,248.284,0.925097
148.272,248.398,0.896563
148.276,248.172,0.862317
148.280,247.715,0.792058
148.284,246.550,0.702818
148.288,245.104,0.622736
148.292,242.844,0.494402
148.296,242.222,0.356351
148.300,245.334,0.239167
148.304,246.009,0.209646
148.308,248.229,0.186127
148.312,251.264,0.164739
148.316,252.025,0.234291
148.320,257.049,0.427714
148.324,259.146,0.537166
148.328,260.757,0.432505
148.332,262.707,0.556357
148.336,261.859,0.443666
148.340,263.153,0.554836
148.344,263.379,0.707934
148.348,264.087,0.566846
148.352,264.515,0.566034
148.356,264.580,0.773368
148.360,264.174,0.690437
148.364,264.098,0.807147
148.368,263.760,0.834547
148.372,263.694,0.907907
148.376,263.595,0.926869
148.380,263.711,0.932870
148.384,263.700,0.941161
148.388,263.657,0.947694
148.392,263.667,0.951296
148.396,263.650,0.954645
148.400,263.632,0.957213
148.404,263.618,0.956985
148.408,263.625,0.955724
148.412,263.636,0.954713
148.416,263.707,0.951504
148.420,263.712,0.951587
148.424,263.646,0.953161
148.428,263.635,0.953336
148.432,263.670,0.951132
148.436,263.632,0.951339
148.440,263.577,0.952467
148.444,263.522,0.952600
148.448,263.497,0.954124
148.452,263.614,0.950681
148.456,263.643,0.951351
148.460,263.532,0.954838
148.464,263.411,0.959414
148.468,263.350,0.961397
148.472,263.316,0.963432
148.476,263.271,0.965443
148.480,263.222,0.966485
148.484,263.195,0.967973
148.488,263.224,0.967368
148.492,263.319,0.965739
148.496,263.318,0.965880
148.500,263.289,0.966791
148.504,263.343,0.965461
148.508,263.392,0.963074
148.512,263.430,0.962182
148.516,263.437,0.961461
148.520,263.440,0.960495
148.524,263.628,0.954522
148.528,263.794,0.948117
148.532,263.862,0.944378
148.536,263.891,0.943444
148.540,263.884,0.944562
148.544,263.938,0.941808
148.548,263.948,0.942594
148.552,264.023,0.939386
148.556,264.057,0.938814
148.560,264.142,0.943387
148.564,264.165,0.944894
148.568,264.129,0.939491
148.572,264.139,0.937724
148.576,264.166,0.937429
148.580,264.159,0.939382
148.584,264.156,0.940663
148.588,264.187,0.940150
148.592,264.275,0.943761
148.596,264.467,0.952518
148.600,264.444,0.950292
148.604,264.484,0.951294
148.608,264.430,0.949669
148.612,264.411,0.952198
148.616,264.401,0.952260
148.620,264.491,0.955412
148.624,264.534,0.955439
148.628,264.615,0.959848
148.632,264.611,0.961660
148.636,264.574,0.959665
148.640,264.625,0.957876
148.644,264.635,0.955952
148.648,264.621,0.957544
148.652,264.629,0.958085
148.656,264.684,0.958095
148.660,264.811,0.960834
148.664,264.867,0.962862
148.668,264.840,0.961976
148.672,264.905,0.962877
148.676,264.833,0.962014
148.680,264.768,0.962444
148.684,264.687,0.960742
148.688,264.747,0.961910
148.692,264.712,0.960395
148.696,264.749,0.963917
148.700,264.658,0.963442
148.704,264.650,0.961563
148.708,264.728,0.960277
148.712,264.729,0.960280
148.716,264.684,0.960316
148.720,264.667,0.959401
148.724,264.742,0.959278
148.728,264.865,0.964088
148.732,264.882,0.963641
148.736,264.900,0.964022
148.740,264.923,0.963239
148.744,264.863,0.964011
148.748,264.753,0.962583
148.752,264.786,0.963447
148.756,264.777,0.962404
148.760,264.759,0.962777
148.764,264.769,0.965844
148.768,264.630,0.963089
148.772,264.628,0.960342
148.776,264.644,0.957530
148.780,264.640,0.959047
148.784,264.572,0.958088
148.788,264.604,0.958400
148.792,264.670,0.958804
148.796,264.768,0.962814
148.800,264.722,0.961123
148.804,264.828,0.962839
148.808,264.780,0.961487
148.812,264.750,0.963075
148.816,264.690,0.962149
148.820,264.773,0.964674
148.824,264.797,0.963471
148.828,264.815,0.965337
148.832,264.782,0.967020
148.836,264.658,0.963923
148.840,264.679,0.961445
148.844,264.610,0.956951
148.848,264.605,0.958919
148.852,264.534,0.957420
148.856,264.626,0.959143
148.860,264.706,0.960014
148.864,264.825,0.963529
148.868,264.821,0.962729
148.872,264.916,0.964246
148.876,264.872,0.963669
148.880,264.812,0.964755
148.884,264.777,0.963972
148.888,264.880,0.966284
148.892,264.880,0.964860
148.896,264.937,0.967950
148.900,264.875,0.968274
148.904,264.910,0.968028
148.908,265.027,0.966813
148.912,265.003,0.966339
148.916,264.923,0.965920
148.920,264.961,0.966206
148.924,265.059,0.966414
148.928,265.148,0.968939
148.932,265.134,0.968002
148.936,265.186,0.968917
148.940,265.220,0.968819
148.944,265.177,0.970186
148.948,265.052,0.969207
148.952,265.093,0.970286
148.956,265.163,0.970109
148.960,265.140,0.970367
148.964,265.134,0.972082
148.968,265.026,0.970415
148.972,265.100,0.969127
148.976,265.109,0.967246
148.980,265.106,0.968614
148.984,265.074,0.968548
148.988,265.200,0.969195
148.992,265.324,0.970261
148.996,265.303,0.969846
149.000,265.306,0.969776
149.004,265.369,0.969844
149.008,265.381,0.970638
149.012,265.198,0.970160
149.016,265.178,0.970470
149.020,265.231,0.970741
149.024,265.222,0.969997
149.028,265.227,0.972427
149.032,265.136,0.971605
149.036,265.219,0.971235
149.040,265.306,0.970150
149.044,265.285,0.971231
149.048,265.159,0.969734
149.052,265.284,0.970392
149.056,265.437,0.971044
149.060,265.426,0.971586
149.064,265.389,0.970507
149.068,265.490,0.971545
149.072,265.505,0.971950
149.076,265.359,0.972039
149.080,265.283,0.971820
149.084,265.344,0.972954
149.088,265.386,0.972237
149.092,265.374,0.974108
149.096,265.293,0.973530
149.100,265.310,0.972615
149.104,265.388,0.971216
149.108,265.320,0.971407
149.112,265.201,0.970057
149.116,265.296,0.970424
149.120,265.452,0.970738
149.124,265.467,0.971606
149.128,265.406,0.970392
149.132,265.500,0.971472
149.136,265.483,0.971500
149.140,265.330,0.971270
149.144,265.216,0.971000
149.148,265.252,0.971869
149.152,265.261,0.970662
149.156,265.273,0.972630
149.160,265.174,0.972179
149.164,265.160,0.970967
149.168,265.255,0.969125
149.172,265.212,0.969557
149.176,265.111,0.968808
149.180,265.153,0.968894
149.184,265.259,0.968662
149.188,265.298,0.970329
149.192,265.197,0.968209
149.196,265.258,0.969300
149.200,265.192,0.967947
149.204,265.097,0.968587
149.208,264.964,0.967414
149.212,265.004,0.968329
149.216,265.054,0.967451
149.220,265.021,0.968223
149.224,265.008,0.970029
149.228,264.943,0.968810
149.232,265.092,0.968366
149.236,265.080,0.967009
149.240,265.069,0.968349
149.244,265.081,0.968741
149.248,265.236,0.969774
149.252,265.378,0.971550
149.256,265.420,0.971472
149.260,265.493,0.972209
149.264,265.587,0.972475
149.268,265.606,0.974051
149.272,265.420,0.973633
149.276,265.426,0.974126
149.280,265.531,0.974157
149.284,265.502,0.974007
149.288,265.449,0.974866
149.292,265.397,0.974217
149.296,265.525,0.973723
149.300,265.546,0.973106
149.304,265.514,0.973898
149.308,265.493,0.973517
149.312,265.610,0.973583
149.316,265.703,0.973976
149.320,265.671,0.973283
149.324,265.672,0.972649
149.328,265.697,0.971820
149.332,265.653,0.974130
149.336,265.479,0.973884
149.340,265.467,0.974427
149.344,265.567,0.973761
149.348,265.508,0.973670
149.352,265.425,0.974288
149.356,265.340,0.973087
149.360,265.447,0.972445
149.364,265.406,0.971271
149.368,265.324,0.971551
149.372,265.289,0.971357
149.376,265.395,0.971444
149.380,265.492,0.972573
149.384,265.461,0.971593
149.388,265.485,0.971683
149.392,265.519,0.971671
149.396,265.486,0.972743
149.400,265.271,0.971848
149.404,265.286,0.972465
149.408,265.359,0.971791
149.412,265.309,0.971604
149.416,265.254,0.972705
149.420,265.134,0.971399
149.424,265.256,0.971229
149.428,265.265,0.969734
149.432,265.244,0.971117
149.436,265.201,0.970931
149.440,265.346,0.971297
149.444,265.447,0.972064
149.448,265.430,0.971751
149.452,265.432,0.971114
149.456,265.493,0.971438
149.460,265.483,0.972407
149.464,265.303,0.972049
149.468,265.271,0.972261
149.472,265.335,0.972121
149.476,265.290,0.970722
149.480,265.260,0.972464
149.484,265.123,0.971295
149.488,265.202,0.970984
149.492,265.269,0.969389
149.496,265.236,0.970553
149.500,265.106,0.969041
149.504,265.242,0.969925
149.508,265.354,0.970121
149.512,265.360,0.970749
149.516,265.331,0.969697
149.520,265.446,0.970726
149.524,265.417,0.970702
149.528,265.246,0.970934
149.532,265.158,0.970403
149.536,265.213,0.971300
149.540,265.193,0.969656
149.544,265.177,0.971351
149.548,265.049,0.970382
149.552,265.071,0.969607
149.556,265.192,0.968427
149.560,265.137,0.968719
149.564,265.062,0.968145
149.568,265.154,0.968908
149.572,265.337,0.969560
149.576,265.367,0.970500
149.580,265.327,0.969108
149.584,265.465,0.971237
149.588,265.516,0.971191
149.592,265.463,0.973094
149.596,265.362,0.973171
149.600,265.430,0.974037
149.604,265.537,0.973435
149.608,265.466,0.974109
149.612,265.390,0.973704
149.616,265.401,0.973037
149.620,265.551,0.972739
149.624,265.511,0.973053
149.628,265.423,0.972651
149.632,265.531,0.973298
149.636,265.715,0.973990
149.640,265.721,0.973331
149.644,265.731,0.971915
149.648,265.829,0.970951
149.652,265.890,0.970058
149.656,265.779,0.974030
149.660,265.674,0.975855
149.664,265.648,0.976158
149.668,265.717,0.974194
149.672,265.627,0.975656
149.676,265.519,0.974790
149.680,265.506,0.973915
149.684,265.600,0.972845
149.688,265.510,0.972735
149.692,265.346,0.971293
149.696,265.424,0.971527
149.700,265.571,0.971799
149.704,265.530,0.971794
149.708,265.487,0.970243
149.712,265.583,0.971715
149.716,265.589,0.971813
149.720,265.471,0.972409
149.724,265.374,0.972431
149.728,265.397,0.973122
149.732,265.447,0.972055
149.736,265.386,0.973291
149.740,265.250,0.972027
149.744,265.205,0.970669
149.748,265.283,0.968888
149.752,265.234,0.968743
149.756,265.093,0.967296
149.760,265.152,0.967560
149.764,265.298,0.968314
149.768,265.323,0.969530
149.772,265.271,0.967404
149.776,265.338,0.969601
149.780,265.338,0.968547
149.784,265.251,0.969866
149.788,265.165,0.969875
149.792,265.223,0.970878
149.796,265.245,0.969633
149.800,265.209,0.970368
149.804,265.094,0.970062
149.808,265.020,0.968377
149.812,265.096,0.966562
149.816,265.065,0.966052
149.820,264.949,0.964556
149.824,264.931,0.964423
149.828,265.056,0.965267
149.832,265.149,0.967734
149.836,265.146,0.966715
149.840,265.167,0.967549
149.844,265.175,0.966785
149.848,265.141,0.967554
149.852,264.972,0.965819
149.856,264.969,0.966281
149.860,265.015,0.965451
149.864,265.013,0.965830
149.868,264.953,0.967203
149.872,264.813,0.964908
149.876,264.871,0.963674
149.880,264.902,0.961697
149.884,264.841,0.963301
149.888,264.731,0.962339
149.892,264.803,0.961818
149.896,264.836,0.960319
149.900,264.879,0.960109
