time,frequency,confidence
152.448,250.071,0.416832
152.452,243.559,0.394386
152.456,239.544,0.422546
152.460,234.590,0.137214
152.464,221.662,0.167507
152.468,204.470,0.169060
152.472,187.195,0.198136
152.476,175.030,0.316352
152.480,174.966,0.386331
152.484,174.534,0.485362
152.488,174.682,0.536754
152.492,175.128,0.590811
152.496,176.389,0.734741
152.500,176.682,0.781483
152.504,176.905,0.859559
152.508,176.726,0.894798
152.512,176.384,0.884517
152.516,176.126,0.904038
152.520,175.917,0.913440
152.524,175.761,0.917724
152.528,175.459,0.923236
152.532,175.382,0.923964
152.536,174.690,0.917140
152.540,174.812,0.908947
152.544,174.842,0.882423
152.548,174.836,0.862623
152.552,175.108,0.842493
152.556,175.092,0.799230
152.560,174.813,0.775740
152.564,174.896,0.807210
152.568,174.771,0.803958
152.572,174.857,0.811618
152.576,174.470,0.831254
152.580,174.384,0.856155
152.584,174.352,0.881586
152.588,174.085,0.918860
152.592,173.996,0.930170
152.596,173.897,0.942559
152.600,173.883,0.949839
152.604,174.027,0.949751
152.608,174.130,0.949395
152.612,174.209,0.948513
152.616,174.372,0.955886
152.620,174.494,0.957197
152.624,174.735,0.961867
152.628,174.843,0.965168
152.632,174.982,0.965285
152.636,175.080,0.968473
152.640,175.148,0.967486
152.644,175.246,0.965326
152.648,175.433,0.963575
152.652,175.554,0.959967
152.656,175.651,0.958770
152.660,175.900,0.950184
152.664,176.131,0.938152
152.668,176.007,0.946098
152.672,176.070,0.944064
152.676,176.210,0.939779
152.680,176.108,0.944144
152.684,176.016,0.945665
152.688,176.088,0.945560
152.692,176.070,0.943727
152.696,176.068,0.945282
152.700,176.162,0.941336
152.704,176.044,0.946507
152.708,175.953,0.949712
152.712,176.040,0.945134
152.716,176.167,0.941142
152.720,176.014,0.947961
152.724,175.996,0.948375
152.728,176.169,0.941566
152.732,176.156,0.939554
152.736,175.989,0.949098
152.740,176.025,0.946507
152.744,176.114,0.944703
152.748,176.059,0.947145
152.752,176.049,0.945721
152.756,176.154,0.943478
152.760,176.166,0.942513
152.764,176.218,0.942226
152.768,176.329,0.934873
152.772,176.263,0.937650
152.776,176.155,0.944191
152.780,176.271,0.937835
152.784,176.351,0.939343
152.788,176.207,0.941710
152.792,176.188,0.942994
152.796,176.370,0.939270
152.800,176.339,0.934325
152.804,176.182,0.942733
152.808,176.235,0.938980
152.812,176.331,0.938164
152.816,176.271,0.938111
152.820,176.219,0.938969
152.824,176.292,0.937061
152.828,176.278,0.937718
152.832,176.305,0.938281
152.836,176.401,0.939484
152.840,176.314,0.934740
152.844,176.172,0.943726
152.848,176.280,0.937353
152.852,176.351,0.939121
152.856,176.204,0.942153
152.860,176.193,0.942964
152.864,176.387,0.940139
152.868,176.366,0.936088
152.872,176.225,0.941138
152.876,176.281,0.936993
152.880,176.384,0.941184
152.884,176.318,0.935936
152.888,176.251,0.937650
152.892,176.333,0.935713
152.896,176.316,0.935804
152.900,176.350,0.938930
152.904,176.442,0.941250
152.908,176.379,0.936585
152.912,176.257,0.939649
152.916,176.386,0.937127
152.920,176.436,0.943748
152.924,176.305,0.936681
152.928,176.266,0.939044
152.932,176.468,0.944210
152.936,176.434,0.939603
152.940,176.267,0.938927
152.944,176.323,0.934940
152.948,176.458,0.944711
152.952,176.381,0.938694
152.956,176.301,0.935134
152.960,176.368,0.937953
152.964,176.368,0.934365
152.968,176.382,0.940354
152.972,176.446,0.941104
152.976,176.379,0.936666
152.980,176.275,0.938525
152.984,176.430,0.939280
152.988,176.461,0.944824
152.992,176.357,0.935681
152.996,176.310,0.936385
153.000,176.527,0.946535
153.004,176.501,0.942883
153.008,176.331,0.935002
153.012,176.397,0.935761
153.016,176.554,0.948465
153.020,176.458,0.941751
153.024,176.401,0.939681
153.028,176.457,0.942827
153.032,176.494,0.941004
153.036,176.479,0.945302
153.040,176.577,0.946129
153.044,176.516,0.944335
153.048,176.483,0.943163
153.052,176.624,0.947894
153.056,176.679,0.952979
153.060,176.627,0.948665
153.064,176.616,0.950612
153.068,176.777,0.954982
153.072,176.784,0.953622
153.076,176.623,0.949865
153.080,176.737,0.951312
153.084,176.845,0.956843
153.088,176.739,0.953100
153.092,176.731,0.953454
153.096,176.857,0.958382
153.100,176.852,0.954598
153.104,176.745,0.954413
153.108,176.822,0.953545
153.112,176.901,0.958652
153.116,176.877,0.958098
153.120,176.864,0.955857
153.124,176.899,0.958244
153.128,176.868,0.955374
153.132,176.918,0.959806
153.136,176.959,0.958228
153.140,176.954,0.956903
153.144,176.848,0.955994
153.148,176.945,0.955843
153.152,177.002,0.959942
153.156,176.907,0.956372
153.160,176.873,0.956672
153.164,177.024,0.960129
153.168,176.986,0.958858
153.172,176.852,0.956082
153.176,176.959,0.955475
153.180,177.086,0.960864
153.184,177.009,0.958919
153.188,177.004,0.959358
153.192,177.127,0.962502
153.196,177.127,0.959377
153.200,177.066,0.960967
153.204,177.126,0.959848
153.208,177.217,0.963457
153.212,177.173,0.963921
153.216,177.200,0.962304
153.220,177.296,0.965316
153.224,177.335,0.962772
153.228,177.546,0.962392
153.232,177.823,0.954450
153.236,178.289,0.935900
153.240,178.583,0.908868
153.244,179.169,0.912074
153.248,179.710,0.884046
153.252,180.438,0.799190
153.256,182.395,0.721963
153.260,184.266,0.694010
153.264,184.574,0.596242
153.268,184.312,0.424122
153.272,182.060,0.304498
153.276,179.647,0.355024
153.280,179.173,0.386104
153.284,178.887,0.446303
153.288,203.902,0.404752
153.292,223.109,0.579430
153.296,224.186,0.692780
153.300,224.621,0.671573
153.304,226.630,0.644178
153.308,228.762,0.687686
153.312,229.540,0.683337
153.316,230.848,0.717865
153.320,232.515,0.760414
153.324,233.289,0.843639
153.328,233.535,0.893750
153.332,233.855,0.927505
153.336,234.129,0.945183
153.340,234.333,0.951109
153.344,234.530,0.953351
153.348,234.662,0.952469
153.352,234.768,0.951889
153.356,234.854,0.950158
153.360,234.934,0.947563
153.364,235.086,0.940442
153.368,235.276,0.927191
153.372,235.386,0.916467
153.376,235.612,0.913466
153.380,235.739,0.919233
153.384,235.828,0.924510
153.388,235.947,0.929248
153.392,236.041,0.932312
153.396,236.124,0.931478
153.400,236.153,0.930520
153.404,236.221,0.934776
153.408,236.319,0.938801
153.412,236.273,0.938814
153.416,236.274,0.937301
153.420,236.247,0.936736
153.424,236.285,0.937916
153.428,236.299,0.939728
153.432,236.328,0.938994
153.436,236.342,0.937796
153.440,236.349,0.938663
153.444,236.373,0.942712
153.448,236.320,0.940973
153.452,236.234,0.939308
153.456,236.163,0.938839
153.460,236.131,0.937133
153.464,236.113,0.936559
153.468,236.137,0.932930
153.472,236.197,0.934250
153.476,236.227,0.937179
153.480,236.226,0.939173
153.484,236.166,0.938857
153.488,236.182,0.938388
153.492,236.150,0.938706
153.496,236.154,0.938357
153.500,236.172,0.937745
153.504,236.237,0.936746
153.508,236.248,0.936276
153.512,236.261,0.936814
153.516,236.257,0.939599
153.520,236.230,0.936606
153.524,236.170,0.936498
153.528,236.138,0.934344
153.532,236.148,0.935255
153.536,236.156,0.933390
153.540,236.207,0.931923
153.544,236.228,0.933312
153.548,236.338,0.939012
153.552,236.274,0.939744
153.556,236.257,0.938622
153.560,236.210,0.937578
153.564,236.200,0.936356
153.568,236.221,0.937696
153.572,236.244,0.936601
153.576,236.287,0.935646
153.580,236.311,0.937131
153.584,236.359,0.941089
153.588,236.320,0.940819
153.592,236.264,0.939982
153.596,236.215,0.940229
153.600,236.214,0.939307
153.604,236.209,0.938651
153.608,236.237,0.936575
153.612,236.332,0.936898
153.616,236.386,0.940258
153.620,236.427,0.942432
153.624,236.331,0.942791
153.628,236.372,0.942257
153.632,236.335,0.941258
153.636,236.363,0.941010
153.640,236.362,0.940743
153.644,236.429,0.939713
153.648,236.429,0.938296
153.652,236.487,0.939237
153.656,236.517,0.942964
153.660,236.475,0.941431
153.664,236.408,0.941352
153.668,236.362,0.940090
153.672,236.356,0.940737
153.676,236.370,0.939911
153.680,236.356,0.937268
153.684,236.404,0.938582
153.688,236.491,0.943336
153.692,236.469,0.944541
153.696,236.386,0.944247
153.700,236.410,0.943993
153.704,236.372,0.942622
153.708,236.425,0.943034
153.712,236.439,0.943250
153.716,236.475,0.942083
153.720,236.504,0.941785
153.724,236.541,0.942290
153.728,236.549,0.944985
153.732,236.496,0.942820
153.736,236.421,0.942964
153.740,236.385,0.940696
153.744,236.392,0.941457
153.748,236.408,0.939636
153.752,236.419,0.937257
153.756,236.456,0.938731
153.760,236.545,0.943234
153.764,236.495,0.944434
153.768,236.429,0.944235
153.772,236.401,0.943614
153.776,236.363,0.942143
153.780,236.381,0.942751
153.784,236.385,0.942541
153.788,236.436,0.941768
153.792,236.480,0.942651
153.796,236.517,0.944147
153.800,236.538,0.946062
153.804,236.470,0.943941
153.808,236.399,0.943959
153.812,236.369,0.941801
153.816,236.372,0.942098
153.820,236.396,0.939901
153.824,236.407,0.938053
153.828,236.438,0.939186
153.832,236.522,0.943332
153.836,236.450,0.944248
153.840,236.423,0.943957
153.844,236.372,0.942943
153.848,236.323,0.941100
153.852,236.304,0.941171
153.856,236.286,0.939496
153.860,236.309,0.938274
153.864,236.335,0.939819
153.868,236.340,0.942631
153.872,236.318,0.942651
153.876,236.271,0.942024
153.880,236.223,0.942089
153.884,236.219,0.941328
153.888,236.244,0.941742
153.892,236.301,0.939325
153.896,236.364,0.938521
153.900,236.434,0.941195
153.904,236.502,0.944192
153.908,236.411,0.944567
153.912,236.420,0.944050
153.916,236.373,0.942655
153.920,236.355,0.941395
153.924,236.335,0.941861
153.928,236.361,0.940147
153.932,236.387,0.939335
153.936,236.408,0.940946
153.940,236.464,0.945095
153.944,236.419,0.943657
153.948,236.358,0.943912
153.952,236.291,0.943247
153.956,236.295,0.943161
153.960,236.286,0.942285
153.964,236.305,0.939628
153.968,236.385,0.940417
153.972,236.454,0.944091
153.976,236.466,0.945986
153.980,236.386,0.946133
153.984,236.404,0.945993
153.988,236.371,0.944533
153.992,236.396,0.944320
153.996,236.399,0.944241
154.000,236.448,0.943090
154.004,236.439,0.941514
154.008,236.485,0.942460
154.012,236.514,0.945705
154.016,236.483,0.943982
154.020,236.406,0.944227
154.024,236.363,0.942890
154.028,236.349,0.943044
154.032,236.367,0.942157
154.036,236.359,0.939071
154.040,236.400,0.940378
154.044,236.478,0.944720
154.048,236.421,0.945463
154.052,236.323,0.944596
154.056,236.319,0.944282
154.060,236.262,0.942671
154.064,236.294,0.943398
154.068,236.298,0.943148
154.072,236.346,0.942002
154.076,236.382,0.942253
154.080,236.405,0.943434
154.084,236.420,0.945674
154.088,236.385,0.943228
154.092,236.305,0.943456
154.096,236.257,0.940649
154.100,236.252,0.941090
154.104,236.260,0.938862
154.108,236.257,0.936172
154.112,236.275,0.937383
154.116,236.368,0.942455
154.120,236.312,0.943269
154.124,236.271,0.942400
154.128,236.265,0.942143
154.132,236.216,0.940416
154.136,236.233,0.940927
154.140,236.230,0.939411
154.144,236.262,0.938370
154.148,236.287,0.940381
154.152,236.308,0.943327
154.156,236.284,0.943125
154.160,236.216,0.941645
154.164,236.152,0.941348
154.168,236.115,0.939444
154.172,236.097,0.939012
154.176,236.119,0.935964
154.180,236.185,0.935805
154.184,236.188,0.938361
154.188,236.211,0.940749
154.192,236.104,0.939211
154.196,236.136,0.939344
154.200,236.110,0.938541
154.204,236.098,0.937402
154.208,236.085,0.937340
154.212,236.139,0.935707
154.216,236.174,0.936296
154.220,236.193,0.937811
154.224,236.221,0.941238
154.228,236.176,0.937849
154.232,236.105,0.937770
154.236,236.075,0.935967
154.240,236.075,0.936356
154.244,236.083,0.934650
154.248,236.080,0.931806
154.252,236.108,0.933411
154.256,236.202,0.939545
154.260,236.173,0.940564
154.264,236.110,0.938487
154.268,236.106,0.938057
154.272,236.052,0.935895
154.276,236.077,0.936505
154.280,236.070,0.935102
154.284,236.097,0.934397
154.288,236.135,0.937365
154.292,236.169,0.940825
154.296,236.152,0.940261
154.300,236.088,0.939011
154.304,236.036,0.938564
154.308,236.019,0.937491
154.312,236.017,0.937427
154.316,236.054,0.935373
154.320,236.133,0.935867
154.324,236.175,0.939512
154.328,236.212,0.942516
154.332,236.124,0.941379
154.336,236.162,0.941814
154.340,236.142,0.940885
154.344,236.152,0.940404
154.348,236.146,0.939540
154.352,236.203,0.938758
154.356,236.218,0.939048
154.360,236.232,0.940509
154.364,236.244,0.942997
154.368,236.219,0.940329
154.372,236.145,0.940356
154.376,236.117,0.937976
154.380,236.123,0.938499
154.384,236.136,0.936553
154.388,236.132,0.933897
154.392,236.151,0.935342
154.396,236.240,0.940878
154.400,236.211,0.941881
154.404,236.159,0.940316
154.408,236.144,0.939915
154.412,236.077,0.937377
154.416,236.101,0.938348
154.420,236.085,0.936246
154.424,236.102,0.935453
154.428,236.124,0.937911
154.432,236.168,0.941632
154.436,236.155,0.940905
154.440,236.098,0.939759
154.444,236.035,0.938960
154.448,236.004,0.937402
154.452,235.997,0.936835
154.456,236.028,0.934223
154.460,236.083,0.934146
154.464,236.114,0.937504
154.468,236.156,0.940584
154.472,236.076,0.939370
154.476,236.133,0.940379
154.480,236.111,0.939631
154.484,236.110,0.939094
154.488,236.120,0.938867
154.492,236.195,0.938156
154.496,236.190,0.937948
154.500,236.202,0.939246
154.504,236.211,0.941857
154.508,236.197,0.939298
154.512,236.102,0.938794
154.516,236.035,0.935198
154.520,236.018,0.935299
154.524,236.015,0.932547
154.528,236.012,0.929491
154.532,235.994,0.930112
154.536,236.062,0.935475
154.540,236.024,0.935517
154.544,236.002,0.934658
154.548,235.982,0.933950
154.552,235.931,0.931339
154.556,235.952,0.933115
154.560,235.976,0.931017
154.564,236.014,0.931304
154.568,236.035,0.934152
154.572,236.123,0.939497
154.576,236.118,0.938415
154.580,236.071,0.938155
154.584,236.029,0.937625
154.588,236.014,0.936966
154.592,236.038,0.937176
154.596,236.057,0.934425
154.600,236.113,0.935501
154.604,236.168,0.940030
154.608,236.191,0.942219
154.612,236.109,0.940839
154.616,236.131,0.940991
154.620,236.076,0.939391
154.624,236.084,0.939325
154.628,236.090,0.938335
154.632,236.147,0.937622
154.636,236.167,0.938547
154.640,236.181,0.940332
154.644,236.187,0.942382
154.648,236.182,0.940169
154.652,236.110,0.940560
154.656,236.069,0.937319
154.660,236.082,0.938648
154.664,236.096,0.935769
154.668,236.115,0.933612
154.672,236.120,0.934929
154.676,236.217,0.940448
154.680,236.167,0.940186
154.684,236.162,0.939731
154.688,236.136,0.938999
154.692,236.077,0.936943
154.696,236.085,0.937751
154.700,236.094,0.935251
154.704,236.108,0.934960
154.708,236.098,0.936766
154.712,236.147,0.940677
154.716,236.133,0.939576
154.720,236.073,0.938781
154.724,236.022,0.938063
154.728,235.985,0.936658
154.732,236.008,0.937138
154.736,236.025,0.934084
154.740,236.075,0.934766
154.744,236.127,0.939240
154.748,236.158,0.941389
154.752,236.081,0.940200
154.756,236.112,0.940691
154.760,236.057,0.939383
154.764,236.077,0.939640
154.768,236.100,0.939272
154.772,236.167,0.938681
154.776,236.172,0.939456
154.780,236.199,0.941155
154.784,236.213,0.943311
154.788,236.226,0.941564
154.792,236.134,0.941325
154.796,236.081,0.937641
154.800,236.090,0.939053
154.804,236.102,0.936261
154.808,236.117,0.933888
154.812,236.092,0.934726
154.816,236.150,0.938959
154.820,236.089,0.938486
154.824,236.072,0.937492
154.828,236.032,0.936573
154.832,235.951,0.933020
154.836,235.944,0.933593
154.840,235.941,0.930237
154.844,235.948,0.929739
154.848,235.940,0.931792
154.852,235.973,0.935908
154.856,235.970,0.934403
154.860,235.897,0.932965
154.864,235.834,0.930648
154.868,235.826,0.929856
154.872,235.853,0.930162
154.876,235.874,0.928101
154.880,235.913,0.929001
154.884,235.988,0.935068
154.888,236.013,0.937591
154.892,235.948,0.935477
154.896,235.961,0.935828
154.900,235.907,0.933983
154.904,235.923,0.933916
154.908,235.945,0.933419
154.912,235.993,0.932814
154.916,236.018,0.935157
154.920,236.025,0.937335
154.924,236.032,0.938049
154.928,236.004,0.936520
154.932,235.962,0.938243
154.936,235.934,0.936854
154.940,235.931,0.935785
154.944,235.886,0.929990
154.948,235.905,0.927017
154.952,235.793,0.917267
154.956,235.831,0.909619
154.960,235.683,0.875731
154.964,235.586,0.831208
154.968,235.240,0.744904
154.972,234.369,0.592283
154.976,232.039,0.401606
154.980,227.056,0.323727
154.984,226.528,0.395443
154.988,228.497,0.357562
154.992,230.453,0.354343
154.996,231.698,0.333355
155.000,232.437,0.390959
155.004,233.630,0.479631
155.008,233.816,0.466479
155.012,215.995,0.407847
155.016,197.604,0.567993
155.020,197.491,0.626330
155.024,196.863,0.683756
155.028,196.540,0.694003
155.032,196.063,0.742757
155.036,195.940,0.772143
155.040,196.068,0.835567
155.044,196.362,0.886429
155.048,196.467,0.905716
155.052,196.669,0.919600
155.056,196.979,0.921587
155.060,197.217,0.918040
155.064,197.299,0.929138
155.068,197.427,0.925556
155.072,197.603,0.923286
155.076,197.800,0.911996
155.080,197.997,0.924575
155.084,197.992,0.923923
155.088,198.016,0.922160
155.092,198.086,0.925009
155.096,198.075,0.924289
155.100,198.102,0.927173
155.104,198.084,0.927829
155.108,198.035,0.921464
155.112,197.998,0.922123
155.116,198.007,0.923190
155.120,197.998,0.925463
155.124,198.094,0.933833
155.128,198.030,0.929714
155.132,198.066,0.932831
155.136,198.135,0.935172
155.140,198.098,0.936874
155.144,198.133,0.940732
155.148,198.105,0.937282
155.152,198.214,0.938059
155.156,198.424,0.939299
155.160,198.656,0.935263
155.164,198.911,0.920206
155.168,199.280,0.883265
155.172,200.201,0.804985
155.176,201.368,0.782512
155.180,202.475,0.714210
155.184,205.062,0.684830
155.188,206.814,0.669608
155.192,208.287,0.674164
155.196,210.278,0.687682
155.200,212.175,0.752137
155.204,214.818,0.714439
155.208,216.309,0.675762
155.212,218.869,0.736049
155.216,220.120,0.811837
155.220,220.759,0.870944
155.224,221.352,0.901730
155.228,221.502,0.919059
155.232,221.445,0.932859
155.236,221.260,0.946706
155.240,221.109,0.953937
155.244,220.907,0.962664
155.248,220.727,0.968371
155.252,220.681,0.970729
155.256,220.703,0.969479
155.260,220.771,0.969254
155.264,220.928,0.969489
155.268,221.021,0.970056
155.272,221.268,0.966973
155.276,221.381,0.961762
155.280,221.443,0.960798
155.284,221.415,0.961775
155.288,221.351,0.963978
155.292,221.245,0.963415
155.296,221.119,0.964936
155.300,221.064,0.967226
155.304,220.983,0.968890
155.308,220.972,0.968855
155.312,220.975,0.966631
155.316,220.986,0.968333
155.320,220.953,0.969837
155.324,220.927,0.969741
155.328,220.833,0.968520
155.332,220.821,0.968993
155.336,220.765,0.969877
155.340,220.766,0.967532
155.344,220.525,0.960918
155.348,220.374,0.949968
155.352,220.161,0.927387
155.356,219.769,0.878286
155.360,219.155,0.802956
155.364,218.234,0.684990
155.368,217.570,0.629073
155.372,218.079,0.567485
155.376,198.948,0.461106
155.380,181.646,0.484068
155.384,179.796,0.634541
155.388,179.034,0.731664
155.392,178.555,0.786782
155.396,178.387,0.821548
155.400,178.015,0.845872
155.404,178.080,0.852546
155.408,178.018,0.863002
155.412,178.159,0.874752
155.416,178.012,0.877907
155.420,177.946,0.888548
155.424,177.686,0.893376
155.428,177.578,0.903203
155.432,177.524,0.920147
155.436,177.426,0.929376
155.440,177.608,0.939914
155.444,177.465,0.950767
155.448,177.452,0.951751
155.452,177.392,0.957751
155.456,177.176,0.959230
155.460,177.205,0.960343
155.464,177.203,0.963053
155.468,177.167,0.962147
155.472,177.124,0.962052
155.476,177.219,0.963321
155.480,177.216,0.962028
155.484,177.091,0.959474
155.488,177.192,0.958549
155.492,177.243,0.962135
155.496,177.092,0.959114
155.500,177.071,0.958571
155.504,177.144,0.960581
155.508,177.042,0.957279
155.512,177.063,0.959422
155.516,177.209,0.958957
155.520,177.334,0.964581
155.524,177.391,0.962830
155.528,177.523,0.954567
155.532,177.814,0.949583
155.536,177.987,0.927162
155.540,178.576,0.887916
155.544,178.932,0.874022
155.548,179.743,0.812344
155.552,180.459,0.723338
155.556,181.142,0.673144
155.560,181.120,0.626026
155.564,196.480,0.414349
155.568,213.147,0.460420
155.572,216.072,0.668446
155.576,218.261,0.821822
155.580,219.548,0.799334
155.584,220.784,0.835816
155.588,220.880,0.854475
155.592,221.069,0.904651
155.596,220.978,0.920294
155.600,221.328,0.927170
155.604,221.377,0.936597
155.608,221.417,0.943534
155.612,221.222,0.955224
155.616,221.054,0.961136
155.620,220.886,0.965508
155.624,220.813,0.968573
155.628,220.731,0.970262
155.632,220.774,0.971443
155.636,220.740,0.969871
155.640,220.791,0.969917
155.644,220.748,0.969663
155.648,220.781,0.970114
155.652,220.808,0.968919
155.656,220.745,0.967971
155.660,220.797,0.968891
155.664,220.773,0.970785
155.668,220.840,0.970469
155.672,220.832,0.967424
155.676,220.851,0.968545
155.680,220.793,0.969841
155.684,220.773,0.970232
155.688,220.651,0.968292
155.692,220.575,0.968381
155.696,220.541,0.969550
155.700,220.510,0.970384
155.704,220.429,0.969067
155.708,220.469,0.968838
155.712,220.410,0.965353
155.716,220.329,0.960786
155.720,220.258,0.947041
155.724,220.161,0.924706
155.728,220.109,0.901438
155.732,220.320,0.868390
155.736,220.531,0.845554
155.740,220.920,0.817530
155.744,221.284,0.785007
155.748,221.358,0.812467
155.752,221.272,0.829378
155.756,221.609,0.794739
155.760,221.051,0.796358
155.764,220.150,0.752515
155.768,218.971,0.623418
155.772,219.069,0.529996
155.776,220.315,0.276140
155.780,223.885,0.331838
155.784,228.283,0.408849
155.788,235.884,0.469156
155.792,250.322,0.517819
155.796,258.200,0.639056
155.800,263.264,0.591976
155.804,265.554,0.642365
155.808,266.229,0.640587
155.812,266.110,0.774007
155.816,265.772,0.766689
155.820,265.495,0.818676
155.824,265.473,0.879675
155.828,265.342,0.905160
155.832,265.282,0.929764
155.836,265.218,0.934982
155.840,265.289,0.952836
155.844,265.503,0.964637
155.848,265.592,0.969964
155.852,265.899,0.971768
155.856,266.001,0.973391
155.860,266.017,0.971694
155.864,266.041,0.971074
155.868,265.966,0.973821
155.872,265.880,0.977071
155.876,265.612,0.978558
155.880,265.468,0.977349
155.884,265.220,0.974657
155.888,264.907,0.969129
155.892,264.587,0.959274
155.896,264.525,0.950164
155.900,264.420,0.936938
155.904,264.173,0.910694
155.908,264.247,0.880891
155.912,264.800,0.847362
155.916,265.593,0.743765
155.920,267.718,0.601894
155.924,271.478,0.608257
155.928,273.871,0.688173
155.932,274.381,0.766124
155.936,274.593,0.799231
155.940,275.440,0.783235
155.944,276.230,0.772275
155.948,275.141,0.698111
155.952,272.524,0.547480
155.956,246.143,0.533602
155.960,218.526,0.738187
155.964,218.926,0.771591
155.968,219.270,0.811543
155.972,219.650,0.813450
155.976,219.779,0.837708
155.980,220.426,0.906098
155.984,220.646,0.935602
155.988,220.823,0.947920
155.992,221.092,0.946193
155.996,221.204,0.949785
156.000,221.204,0.956563
156.004,221.196,0.957788
156.008,221.257,0.955294
156.012,221.233,0.957397
156.016,221.205,0.961930
156.020,221.132,0.963983
156.024,221.034,0.962451
156.028,220.846,0.963085
156.032,220.692,0.966086
156.036,220.532,0.965143
156.040,220.487,0.965456
156.044,220.411,0.960241
156.048,220.345,0.962613
156.052,220.304,0.961621
156.056,220.184,0.959243
156.060,220.024,0.950618
156.064,219.764,0.940259
156.068,219.623,0.936970
156.072,219.321,0.924137
156.076,219.031,0.929110
156.080,218.879,0.921049
156.084,218.598,0.903587
156.088,218.090,0.873533
156.092,217.252,0.788446
156.096,216.555,0.625409
156.100,217.754,0.489996
156.104,219.332,0.355661
156.108,222.140,0.184941
156.112,226.109,0.251811
156.116,232.299,0.619349
156.120,239.774,0.726152
156.124,253.288,0.851243
156.128,262.219,0.811243
156.132,265.627,0.671622
156.136,265.873,0.500074
156.140,266.143,0.752342
156.144,265.519,0.798908
156.148,265.628,0.834113
156.152,265.014,0.868033
156.156,264.969,0.890327
156.160,264.849,0.917243
156.164,264.600,0.917364
156.168,264.397,0.915180
156.172,264.279,0.923491
156.176,264.239,0.930408
156.180,264.294,0.934992
156.184,264.321,0.943084
156.188,264.452,0.952760
156.192,264.604,0.961206
156.196,264.705,0.964588
156.200,264.804,0.968729
156.204,264.806,0.970184
156.208,264.856,0.970110
156.212,264.915,0.971763
156.216,265.009,0.972495
156.220,264.968,0.971647
156.224,265.095,0.973278
156.228,265.313,0.976305
156.232,265.469,0.978231
156.236,265.533,0.978608
156.240,265.539,0.978292
156.244,265.600,0.978048
156.248,265.562,0.978534
156.252,265.529,0.979435
156.256,265.508,0.979403
156.260,265.584,0.980243
156.264,265.630,0.980440
156.268,265.551,0.981096
156.272,265.472,0.980354
156.276,265.465,0.979581
156.280,265.481,0.978079
156.284,265.266,0.974268
156.288,265.054,0.967828
156.292,264.823,0.958871
156.296,264.619,0.946359
156.300,264.650,0.929362
156.304,264.954,0.911091
156.308,265.727,0.851825
156.312,267.278,0.731645
156.316,269.332,0.735422
156.320,272.210,0.645843
156.324,277.116,0.353902
156.328,291.216,0.611383
156.332,293.222,0.784387
156.336,293.864,0.849119
156.340,294.376,0.896898
156.344,295.001,0.930011
156.348,295.142,0.951975
156.352,295.352,0.960830
156.356,295.416,0.967728
156.360,295.471,0.970992
156.364,295.715,0.969155
156.368,295.960,0.965954
156.372,296.197,0.958075
156.376,296.455,0.949093
156.380,296.787,0.942103
156.384,296.955,0.945450
156.388,296.937,0.944667
156.392,297.095,0.947548
156.396,297.306,0.953512
156.400,297.453,0.958956
156.404,297.400,0.957022
156.408,297.463,0.958532
156.412,297.403,0.956151
156.416,297.435,0.958876
156.420,297.377,0.958924
156.424,297.281,0.956202
156.428,297.351,0.958367
156.432,297.307,0.957016
156.436,297.349,0.957791
156.440,297.449,0.961530
156.444,297.522,0.962474
156.448,297.455,0.961423
156.452,297.466,0.961156
156.456,297.504,0.960346
156.460,297.587,0.963274
156.464,297.666,0.964753
156.468,297.626,0.964446
156.472,297.568,0.963213
156.476,297.667,0.963049
156.480,297.738,0.964610
156.484,297.745,0.966005
156.488,297.658,0.964775
156.492,297.702,0.964715
156.496,297.617,0.961910
156.500,297.678,0.964635
156.504,297.675,0.965535
156.508,297.625,0.964960
156.512,297.697,0.965378
156.516,297.708,0.965252
156.520,297.758,0.964894
156.524,297.813,0.967402
156.528,297.830,0.967356
156.532,297.773,0.966763
156.536,297.775,0.966606
156.540,297.787,0.965044
156.544,297.868,0.967428
156.548,297.893,0.968287
156.552,297.848,0.967705
156.556,297.800,0.966992
156.560,297.895,0.965903
156.564,297.963,0.968127
156.568,298.035,0.969148
156.572,298.006,0.969607
156.576,298.018,0.968114
156.580,298.065,0.966928
156.584,298.083,0.969011
156.588,298.136,0.969601
156.592,297.987,0.968934
156.596,297.932,0.968630
156.600,297.975,0.967499
156.604,297.971,0.968171
156.608,297.983,0.969329
156.612,297.908,0.968446
156.616,297.883,0.967063
156.620,297.879,0.967748
156.624,297.920,0.966348
156.628,297.951,0.968730
156.632,297.939,0.968857
156.636,297.849,0.967829
156.640,297.780,0.967509
156.644,297.789,0.965913
156.648,297.897,0.968444
156.652,297.928,0.968852
156.656,297.879,0.968654
156.660,297.845,0.967401
156.664,297.933,0.966830
156.668,297.977,0.968865
156.672,298.018,0.969885
156.676,297.903,0.969302
156.680,297.847,0.967717
156.684,297.804,0.965722
156.688,297.817,0.967646
156.692,297.853,0.968815
156.696,297.784,0.967862
156.700,297.805,0.967173
156.704,297.832,0.967171
156.708,297.869,0.966655
156.712,297.934,0.969126
156.716,297.937,0.969080
156.720,297.909,0.968368
156.724,297.892,0.969139
156.728,297.861,0.966789
156.732,297.954,0.969170
156.736,297.937,0.969683
156.740,297.916,0.968612
156.744,297.859,0.967605
156.748,297.904,0.966207
