time,frequency,confidence
126.728,156.471,0.959941
126.732,156.547,0.954653
126.736,156.625,0.952838
126.740,156.493,0.958589
126.744,156.413,0.958319
126.748,156.557,0.958150
126.752,156.536,0.953780
126.756,156.588,0.951617
126.760,156.427,0.961818
126.764,156.416,0.958958
126.768,156.579,0.953592
126.772,156.445,0.959881
126.776,156.352,0.962046
126.780,156.451,0.962163
126.784,156.409,0.960065
126.788,156.518,0.955448
126.792,156.420,0.961439
126.796,156.369,0.960193
126.800,156.525,0.956041
126.804,156.451,0.959971
126.808,156.347,0.963546
126.812,156.396,0.964275
126.816,156.333,0.963520
126.820,156.516,0.957399
126.824,156.510,0.958291
126.828,156.406,0.960762
126.832,156.511,0.956721
126.836,156.471,0.960232
126.840,156.417,0.960445
126.844,156.444,0.961518
126.848,156.328,0.964073
126.852,156.462,0.959514
126.856,156.511,0.958962
126.860,156.377,0.961523
126.864,156.426,0.958674
126.868,156.365,0.962463
126.872,156.462,0.956892
126.876,156.459,0.960350
126.880,156.356,0.964304
126.884,156.372,0.962303
126.888,156.450,0.962181
126.892,156.351,0.962568
126.896,156.401,0.959631
126.900,156.280,0.965422
126.904,156.347,0.962228
126.908,156.386,0.962859
126.912,156.257,0.968082
126.916,156.232,0.966090
126.920,156.408,0.964533
126.924,156.399,0.960730
126.928,156.483,0.957441
126.932,156.380,0.964462
126.936,156.416,0.961139
126.940,156.525,0.957690
126.944,156.409,0.962910
126.948,156.309,0.963461
126.952,156.434,0.964035
126.956,156.392,0.961387
126.960,156.467,0.957522
126.964,156.325,0.965646
126.968,156.314,0.962470
126.972,156.512,0.957189
126.976,156.402,0.962565
126.980,156.292,0.965228
126.984,156.382,0.965231
126.988,156.339,0.964305
126.992,156.469,0.959393
126.996,156.376,0.964098
127.000,156.291,0.965041
127.004,156.405,0.961766
127.008,156.320,0.966300
127.012,156.221,0.967730
127.016,156.249,0.968317
127.020,156.140,0.968502
127.024,156.191,0.966881
127.028,156.114,0.966535
127.032,155.840,0.961228
127.036,155.668,0.950614
127.040,155.380,0.935885
127.044,155.135,0.907251
127.048,154.803,0.873117
127.052,154.143,0.820222
127.056,152.971,0.706449
127.060,150.840,0.664726
127.064,148.063,0.746108
127.068,146.922,0.826984
127.072,146.479,0.853748
127.076,146.869,0.904539
127.080,147.118,0.910929
127.084,147.650,0.932537
127.088,147.944,0.936806
127.092,148.114,0.935329
127.096,148.113,0.936652
127.100,147.970,0.945523
127.104,147.929,0.947346
127.108,147.835,0.950699
127.112,147.789,0.950801
127.116,147.693,0.956042
127.120,147.606,0.954173
127.124,147.701,0.954137
127.128,147.628,0.956636
127.132,147.741,0.950279
127.136,147.744,0.951157
127.140,147.680,0.948243
127.144,147.731,0.947993
127.148,147.604,0.952417
127.152,147.710,0.948470
127.156,147.701,0.948473
127.160,147.631,0.946455
127.164,147.688,0.948868
127.168,147.635,0.948894
127.172,147.690,0.942108
127.176,147.691,0.945868
127.180,147.681,0.944279
127.184,147.715,0.946047
127.188,147.666,0.941351
127.192,147.691,0.937331
127.196,147.707,0.931540
127.200,147.657,0.934124
127.204,147.705,0.940999
127.208,147.731,0.930417
127.212,147.769,0.927665
127.216,147.759,0.933391
127.220,147.819,0.930609
127.224,147.870,0.922956
127.228,147.789,0.911975
127.232,147.829,0.927781
127.236,147.737,0.934528
127.240,147.765,0.924102
127.244,147.812,0.916731
127.248,147.839,0.911798
127.252,147.897,0.915958
127.256,147.796,0.922759
127.260,147.823,0.916927
127.264,147.731,0.928082
127.268,147.775,0.925072
127.272,147.829,0.924117
127.276,147.803,0.923680
127.280,147.852,0.918097
127.284,147.788,0.919493
127.288,147.779,0.924133
127.292,147.757,0.935683
127.296,147.774,0.928106
127.300,147.833,0.917592
127.304,147.760,0.929250
127.308,147.845,0.930243
127.312,147.827,0.925672
127.316,147.779,0.924621
127.320,147.861,0.934812
127.324,147.750,0.939538
127.328,147.806,0.929648
127.332,147.834,0.930411
127.336,147.845,0.926125
127.340,147.902,0.925483
127.344,147.810,0.935016
127.348,147.906,0.931108
127.352,147.827,0.933691
127.356,147.850,0.927746
127.360,147.923,0.925409
127.364,147.840,0.929061
127.368,147.931,0.912743
127.372,147.850,0.920071
127.376,147.851,0.924509
127.380,147.774,0.930624
127.384,147.792,0.919420
127.388,147.887,0.906824
127.392,147.816,0.915976
127.396,147.839,0.917682
127.400,147.834,0.921593
127.404,147.742,0.918428
127.408,147.771,0.923767
127.412,147.714,0.931462
127.416,147.829,0.924100
127.420,147.860,0.919641
127.424,147.790,0.913057
127.428,147.835,0.921593
127.432,147.696,0.935657
127.436,147.780,0.929533
127.440,147.788,0.922479
127.444,147.779,0.919544
127.448,147.839,0.923866
127.452,147.784,0.931566
127.456,147.790,0.922161
127.460,147.736,0.934210
127.464,147.789,0.933097
127.468,147.784,0.934274
127.472,147.737,0.931593
127.476,147.846,0.923569
127.480,147.804,0.925003
127.484,147.802,0.925190
127.488,147.819,0.933686
127.492,147.796,0.928029
127.496,147.836,0.922684
127.500,147.729,0.934644
127.504,147.856,0.930229
127.508,147.832,0.927294
127.512,147.818,0.920635
127.516,147.869,0.930224
127.520,147.725,0.937532
127.524,147.795,0.926533
127.528,147.818,0.924410
127.532,147.835,0.917638
127.536,147.908,0.918211
127.540,147.804,0.928777
127.544,147.827,0.925209
127.548,147.749,0.931418
127.552,147.760,0.926196
127.556,147.853,0.921275
127.560,147.760,0.923304
127.564,147.817,0.908627
127.568,147.771,0.914035
127.572,147.682,0.920954
127.576,147.668,0.926517
127.580,147.697,0.913720
127.584,147.708,0.903083
127.588,147.699,0.916707
127.592,147.695,0.922418
127.596,147.808,0.914335
127.600,147.677,0.915788
127.604,147.710,0.923384
127.608,147.695,0.927423
127.612,147.750,0.920963
127.616,147.806,0.917445
127.620,147.736,0.914964
127.624,147.791,0.919692
127.628,147.682,0.934161
127.632,147.819,0.929332
127.636,147.764,0.922358
127.640,147.768,0.921732
127.644,147.847,0.926439
127.648,147.801,0.931996
127.652,147.840,0.917306
127.656,147.778,0.929997
127.660,147.785,0.934488
127.664,147.716,0.937433
127.668,147.721,0.933619
127.672,147.783,0.928064
127.676,147.708,0.931323
127.680,147.728,0.934469
127.684,147.751,0.937927
127.688,147.680,0.934482
127.692,147.635,0.939013
127.696,147.413,0.946598
127.700,147.223,0.944325
127.704,147.117,0.942157
127.708,146.639,0.915311
127.712,146.406,0.895942
127.716,145.854,0.805707
127.720,145.374,0.736001
127.724,144.576,0.614341
127.728,143.005,0.557076
127.732,142.169,0.577595
127.736,142.417,0.546162
127.740,142.999,0.553132
127.744,143.643,0.572443
127.748,144.422,0.620840
127.752,145.378,0.548246
127.756,134.966,0.396795
127.760,133.440,0.543571
127.764,132.573,0.625637
127.768,131.351,0.752420
127.772,131.223,0.792422
127.776,131.385,0.841125
127.780,131.264,0.874125
127.784,131.198,0.896742
127.788,131.276,0.908864
127.792,131.172,0.922395
127.796,131.142,0.925220
127.800,131.129,0.936766
127.804,131.069,0.936658
127.808,130.998,0.944038
127.812,131.038,0.941789
127.816,131.018,0.944791
127.820,130.945,0.944536
127.824,131.003,0.950083
127.828,131.016,0.950742
127.832,131.097,0.952819
127.836,131.187,0.953712
127.840,131.235,0.957670
127.844,131.288,0.956447
127.848,131.284,0.958624
127.852,131.293,0.955767
127.856,131.290,0.954812
127.860,131.338,0.953338
127.864,131.360,0.952414
127.868,131.359,0.951573
127.872,131.376,0.950106
127.876,131.407,0.952350
127.880,131.477,0.951198
127.884,131.520,0.951780
127.888,131.589,0.949430
127.892,131.532,0.951128
127.896,131.561,0.945862
127.900,131.598,0.947901
127.904,131.677,0.945462
127.908,131.682,0.946084
127.912,131.823,0.942383
127.916,131.866,0.945433
127.920,131.976,0.936527
127.924,131.948,0.939621
127.928,131.974,0.933344
127.932,131.975,0.930829
127.936,132.017,0.927355
127.940,132.030,0.925996
127.944,132.019,0.926717
127.948,132.049,0.922565
127.952,132.040,0.923151
127.956,132.091,0.917804
127.960,132.007,0.918984
127.964,132.068,0.905593
127.968,131.928,0.905537
127.972,132.013,0.884881
127.976,131.849,0.880404
127.980,131.689,0.871390
127.984,131.495,0.851459
127.988,131.444,0.833238
127.992,131.295,0.793226
127.996,131.459,0.770007
128.000,131.723,0.748742
128.004,132.207,0.751188
128.008,132.470,0.768772
128.012,132.671,0.792435
128.016,132.889,0.813005
128.020,132.867,0.854834
128.024,132.749,0.874054
128.028,132.767,0.898175
128.032,132.285,0.884616
128.036,131.933,0.891617
128.040,131.494,0.897379
128.044,131.377,0.884395
128.048,131.335,0.868019
128.052,131.285,0.856492
128.056,131.495,0.882998
128.060,131.459,0.896698
128.064,131.801,0.890921
128.068,132.070,0.878823
128.072,132.390,0.877151
128.076,132.837,0.866524
128.080,132.919,0.868456
128.084,132.982,0.866118
128.088,132.956,0.860529
128.092,132.630,0.850208
128.096,132.545,0.791113
128.100,131.735,0.837955
128.104,131.615,0.802144
128.108,131.325,0.852906
128.112,131.038,0.848547
128.116,131.036,0.867123
128.120,130.963,0.861055
128.124,131.015,0.886518
128.128,130.916,0.880261
128.132,130.766,0.879798
128.136,130.733,0.871167
128.140,130.622,0.857320
128.144,130.672,0.853260
128.148,130.664,0.843174
128.152,130.930,0.851784
128.156,130.769,0.833467
128.160,131.023,0.828048
128.164,130.901,0.838797
128.168,130.868,0.827921
128.172,130.603,0.821426
128.176,130.698,0.836884
128.180,130.599,0.816426
128.184,130.746,0.836209
128.188,130.623,0.781869
128.192,130.598,0.832037
128.196,130.402,0.791672
128.200,130.013,0.808524
128.204,129.903,0.777286
128.208,129.856,0.762513
128.212,129.817,0.708436
128.216,130.026,0.712703
128.220,130.151,0.694510
128.224,130.673,0.798748
128.228,130.700,0.810325
128.232,130.783,0.817688
128.236,130.927,0.827650
128.240,130.780,0.825296
128.244,130.747,0.715401
128.248,130.910,0.672954
128.252,130.793,0.611640
128.256,130.885,0.543996
128.260,131.020,0.448394
128.264,130.862,0.486362
128.268,131.227,0.243052
128.272,129.615,0.300447
128.276,129.850,0.366491
128.280,130.365,0.547746
128.284,130.582,0.580402
128.288,129.481,0.526704
128.292,129.329,0.458586
128.296,129.251,0.448312
128.300,141.176,0.295151
128.304,162.116,0.285282
128.308,177.683,0.293346
128.312,202.320,0.311374
128.316,224.182,0.376993
128.320,247.891,0.418440
128.324,246.824,0.425444
128.328,243.705,0.412211
128.332,239.392,0.446296
128.336,236.131,0.516134
128.340,235.739,0.353064
128.344,233.518,0.444314
128.348,232.923,0.412761
128.352,234.106,0.210654
128.356,236.098,0.336885
128.360,229.216,0.267283
128.364,219.808,0.232517
128.368,199.195,0.281344
128.372,198.885,0.466881
128.376,198.518,0.500541
128.380,197.128,0.556181
128.384,196.709,0.583409
128.388,196.650,0.727598
128.392,196.457,0.750456
128.396,196.591,0.799861
128.400,196.725,0.824885
128.404,196.406,0.825447
128.408,196.158,0.810384
128.412,195.853,0.763053
128.416,196.101,0.803579
128.420,196.237,0.813736
128.424,195.992,0.825129
128.428,195.885,0.815071
128.432,195.668,0.829128
128.436,195.701,0.853161
128.440,195.285,0.864645
128.444,195.285,0.876318
128.448,195.119,0.887180
128.452,195.227,0.899465
128.456,195.009,0.920609
128.460,194.868,0.929874
128.464,194.844,0.939290
128.468,194.763,0.950736
128.472,194.742,0.951758
128.476,194.674,0.955177
128.480,194.797,0.956460
128.484,194.957,0.956549
128.488,195.140,0.951185
128.492,195.442,0.944643
128.496,195.592,0.937201
128.500,195.844,0.936890
128.504,196.117,0.948071
128.508,196.298,0.953863
128.512,196.401,0.957350
128.516,196.416,0.960398
128.520,196.448,0.962216
128.524,196.453,0.963997
128.528,196.383,0.960855
128.532,196.304,0.958876
128.536,196.274,0.960087
128.540,196.391,0.959702
128.544,196.531,0.958992
128.548,196.572,0.960039
128.552,196.658,0.962260
128.556,196.729,0.964119
128.560,196.785,0.964548
128.564,196.843,0.964554
128.568,196.822,0.965402
128.572,196.732,0.966094
128.576,196.756,0.965811
128.580,196.706,0.966349
128.584,196.672,0.965200
128.588,196.574,0.964162
128.592,196.574,0.965505
128.596,196.699,0.963464
128.600,196.800,0.960960
128.604,196.931,0.959062
128.608,196.996,0.957556
128.612,197.111,0.957133
128.616,197.299,0.953336
128.620,197.352,0.951127
128.624,197.316,0.953444
128.628,197.226,0.956769
128.632,197.228,0.956330
128.636,197.222,0.957575
128.640,197.164,0.957806
128.644,197.024,0.961187
128.648,196.871,0.964873
128.652,196.876,0.965082
128.656,196.866,0.964347
128.660,196.867,0.963158
128.664,196.807,0.961735
128.668,196.850,0.962227
128.672,197.045,0.957144
128.676,197.186,0.951174
128.680,197.309,0.948575
128.684,197.338,0.948638
128.688,197.440,0.946149
128.692,197.492,0.945602
128.696,197.519,0.943730
128.700,197.495,0.946997
128.704,197.387,0.951175
128.708,197.403,0.949928
128.712,197.420,0.949710
128.716,197.351,0.950904
128.720,197.231,0.956447
128.724,197.087,0.961341
128.728,197.123,0.960795
128.732,197.139,0.959950
128.736,197.186,0.957518
128.740,197.126,0.956013
128.744,197.145,0.956086
128.748,197.360,0.946595
128.752,197.486,0.939507
128.756,197.583,0.935994
128.760,197.616,0.934224
128.764,197.709,0.929882
128.768,197.797,0.926338
128.772,197.852,0.921834
128.776,197.841,0.925300
128.780,197.758,0.929385
128.784,197.805,0.924606
128.788,197.802,0.925803
128.792,197.727,0.929732
128.796,197.647,0.935852
128.800,197.474,0.945162
128.804,197.507,0.943474
128.808,197.449,0.946909
128.812,197.357,0.950774
128.816,197.282,0.952715
128.820,197.205,0.956370
128.824,197.354,0.949411
128.828,197.427,0.944616
128.832,197.514,0.938263
128.836,197.514,0.936361
128.840,197.579,0.933626
128.844,197.810,0.919562
128.848,197.936,0.917327
128.852,197.957,0.921116
128.856,197.932,0.918384
128.860,197.965,0.923450
128.864,198.059,0.926444
128.868,198.112,0.933885
128.872,198.130,0.935497
128.876,198.023,0.927938
128.880,198.043,0.929538
128.884,198.065,0.928716
128.888,197.973,0.926988
128.892,197.901,0.923676
128.896,197.705,0.930731
128.900,197.742,0.928272
128.904,197.766,0.928114
128.908,197.754,0.929223
128.912,197.704,0.932158
128.916,197.575,0.940324
128.920,197.721,0.930141
128.924,197.779,0.925250
128.928,197.833,0.917879
128.932,197.782,0.919407
128.936,197.775,0.917584
128.940,198.017,0.916274
128.944,198.125,0.922458
128.948,198.148,0.926089
128.952,198.147,0.924411
128.956,198.172,0.925773
128.960,198.280,0.926636
128.964,198.385,0.934946
128.968,198.398,0.936348
128.972,198.344,0.931921
128.976,198.399,0.928891
128.980,198.473,0.930291
128.984,198.494,0.935182
128.988,198.545,0.933670
128.992,198.366,0.927864
128.996,198.421,0.926191
129.000,198.462,0.926000
129.004,198.389,0.928075
129.008,198.358,0.923429
129.012,198.247,0.921797
129.016,198.430,0.920217
129.020,198.559,0.922499
129.024,198.520,0.919961
129.028,198.520,0.912513
129.032,198.339,0.904444
129.036,198.599,0.892070
129.040,198.753,0.888022
129.044,198.693,0.877282
129.048,198.647,0.866787
129.052,198.601,0.847171
129.056,199.160,0.819177
129.060,199.228,0.810485
129.064,199.308,0.782522
129.068,199.533,0.748666
129.072,199.784,0.716636
129.076,200.997,0.686594
129.080,201.230,0.721968
129.084,201.345,0.732302
129.088,201.479,0.754320
129.092,201.568,0.776527
129.096,201.680,0.806269
129.100,201.666,0.819880
129.104,201.792,0.814397
129.108,201.556,0.826807
129.112,201.501,0.829208
129.116,201.497,0.819266
129.120,201.646,0.826439
129.124,201.486,0.829759
129.128,201.393,0.832892
129.132,201.301,0.834704
129.136,201.508,0.823006
129.140,201.696,0.821826
129.144,201.500,0.828000
129.148,201.447,0.836283
129.152,201.402,0.828948
129.156,201.541,0.809116
129.160,201.634,0.810452
129.164,201.305,0.812590
129.168,201.118,0.817937
129.172,201.148,0.806147
129.176,201.417,0.785599
129.180,201.575,0.792940
129.184,201.400,0.796715
129.188,201.184,0.804708
129.192,201.380,0.800382
129.196,201.631,0.783386
129.200,201.860,0.769083
129.204,201.894,0.783262
129.208,201.790,0.777763
129.212,202.141,0.769304
129.216,202.076,0.742824
129.220,202.229,0.760507
129.224,201.951,0.768043
129.228,201.585,0.753030
129.232,201.277,0.762383
129.236,200.905,0.745018
129.240,201.342,0.738075
129.244,201.505,0.746403
129.248,201.781,0.725013
129.252,202.097,0.720181
129.256,202.056,0.695166
129.260,202.571,0.695758
129.264,202.834,0.718419
129.268,202.444,0.687763
129.272,201.984,0.687253
129.276,201.698,0.654138
129.280,202.025,0.684467
129.284,201.593,0.706217
129.288,201.032,0.667046
129.292,201.052,0.658988
129.296,201.188,0.639624
129.300,201.537,0.684182
129.304,201.624,0.719979
129.308,201.358,0.719768
129.312,201.703,0.727384
129.316,201.890,0.737887
129.320,201.825,0.753158
129.324,201.787,0.764787
129.328,201.393,0.723090
129.332,201.653,0.725652
129.336,201.765,0.695452
129.340,201.975,0.691320
129.344,202.121,0.713824
129.348,202.251,0.646895
129.352,202.717,0.677413
129.356,202.343,0.722898
129.360,201.859,0.758189
129.364,201.808,0.787701
129.368,201.647,0.779894
129.372,201.758,0.769430
129.376,201.526,0.719575
129.380,201.772,0.703678
129.384,202.035,0.631002
129.388,201.996,0.604850
129.392,201.645,0.610196
129.396,201.380,0.598301
129.400,200.508,0.637199
129.404,201.045,0.644441
129.408,200.946,0.531116
129.412,200.127,0.448353
129.416,200.876,0.354463
129.420,201.194,0.276289
129.424,201.779,0.258092
129.428,202.457,0.233384
129.432,203.001,0.274573
129.436,203.388,0.324593
129.440,201.925,0.396090
129.444,201.177,0.438534
129.448,201.103,0.501790
129.452,200.122,0.476738
129.456,201.038,0.421867
129.460,201.029,0.388070
129.464,202.215,0.331507
129.468,203.229,0.299799
129.472,203.817,0.223744
129.476,205.079,0.197355
129.480,205.975,0.140723
129.484,206.244,0.107137
129.488,205.844,0.187481
129.492,205.113,0.147703
129.496,206.446,0.169906
129.500,206.822,0.106259
129.504,206.654,0.021042
129.508,208.525,0.010589
129.512,208.877,0.010491
129.516,208.620,0.014173
129.520,208.710,0.014368
129.524,208.103,0.008053
129.528,207.955,0.008046
129.532,207.059,0.032575
129.536,207.377,0.057447
129.540,207.882,0.017571
129.544,207.773,0.014571
129.548,208.340,0.017289
129.552,205.737,0.019566
129.556,204.066,0.015753
129.560,211.038,0.016044
129.564,220.983,0.025287
129.568,231.396,0.040184
129.572,246.831,0.022058
129.576,258.639,0.018509
129.580,269.206,0.018272
129.584,280.683,0.013418
129.588,296.149,0.012956
129.592,308.604,0.041666
129.596,319.709,0.033563
129.600,333.687,0.024118
129.604,357.512,0.006250
129.608,377.139,0.007485
129.612,391.955,0.024157
129.616,402.521,0.039117
129.620,430.314,0.037559
129.624,445.979,0.016175
129.628,461.085,0.015969
129.632,488.271,0.014050
129.636,516.276,0.013809
129.640,541.152,0.022830
129.644,560.041,0.025063
129.648,579.204,0.056823
129.652,602.459,0.082374
129.656,626.955,0.069867
129.660,645.673,0.025324
129.664,658.914,0.045586
129.668,660.086,0.034130
129.672,662.339,0.047295
129.676,662.735,0.035113
129.680,662.683,0.031877
129.684,661.512,0.043836
129.688,660.792,0.027436
129.692,647.719,0.058677
129.696,645.586,0.080285
129.700,643.463,0.086240
129.704,643.063,0.119482
129.708,643.421,0.104351
129.712,650.075,0.103151
129.716,651.938,0.077857
129.720,652.633,0.073245
129.724,652.412,0.070072
129.728,646.103,0.081583
129.732,639.436,0.086713
129.736,633.628,0.076826
129.740,633.371,0.043447
129.744,644.353,0.044643
129.748,644.483,0.055697
129.752,645.022,0.084248
129.756,645.431,0.084056
129.760,646.335,0.072065
129.764,646.192,0.053415
129.768,639.300,0.050092
129.772,633.114,0.037815
129.776,611.278,0.042990
129.780,592.951,0.039600
129.784,565.209,0.025041
129.788,514.794,0.021077
129.792,478.423,0.012760
129.796,454.051,0.016033
129.800,417.970,0.022171
129.804,394.995,0.027873
129.808,372.604,0.032743
129.812,333.278,0.017012
129.816,317.895,0.015581
129.820,315.975,0.019666
129.824,316.004,0.019372
129.828,315.970,0.024570
129.832,315.453,0.032722
129.836,317.120,0.045422
129.840,315.672,0.042055
129.844,317.362,0.024679
129.848,318.399,0.021467
129.852,319.100,0.051056
129.856,319.154,0.054705
129.860,317.971,0.024867
129.864,316.881,0.030739
129.868,317.515,0.018152
129.872,316.506,0.014676
129.876,314.866,0.011410
129.880,309.653,0.016524
129.884,309.704,0.056084
129.888,313.061,0.103296
129.892,314.567,0.183894
129.896,315.679,0.231334
129.900,319.016,0.309749
129.904,320.145,0.478914
129.908,320.539,0.511207
129.912,320.895,0.435343
129.916,319.312,0.229222
129.920,317.305,0.434372
129.924,316.478,0.139303
129.928,315.461,0.150372
129.932,313.820,0.224725
129.936,313.957,0.331451
129.940,313.864,0.206788
129.944,312.356,0.111114
129.948,317.861,0.191087
129.952,320.370,0.178886
129.956,324.035,0.120642
129.960,327.504,0.112847
129.964,329.127,0.201146
129.968,329.104,0.155829
129.972,328.930,0.197955
129.976,329.554,0.253952
129.980,329.866,0.237230
129.984,330.149,0.100512
129.988,330.367,0.061726
129.992,329.713,0.022691
129.996,326.783,0.011496
130.000,321.313,0.013063
130.004,318.212,0.024808
130.008,318.393,0.045830
130.012,319.707,0.074589
130.016,321.630,0.114256
130.020,324.049,0.144765
130.024,324.762,0.096297
130.028,326.330,0.120583
130.032,327.567,0.071267
130.036,328.531,0.122382
130.040,328.725,0.272086
130.044,329.112,0.194730
130.048,326.674,0.203724
130.052,323.624,0.289327
130.056,323.072,0.302248
130.060,323.516,0.503701
130.064,324.490,0.460881
130.068,325.863,0.300067
130.072,326.526,0.194582
130.076,327.333,0.206772
130.080,328.419,0.149657
130.084,328.907,0.155514
130.088,329.800,0.150299
130.092,327.945,0.074053
130.096,327.192,0.031346
130.100,323.386,0.018607
130.104,321.097,0.016956
130.108,319.984,0.019966
130.112,320.671,0.026072
130.116,321.429,0.018756
130.120,324.061,0.044131
130.124,330.393,0.261467
130.128,331.481,0.345678
130.132,332.153,0.331284
130.136,332.654,0.242499
130.140,334.473,0.185642
130.144,334.265,0.094285
130.148,334.061,0.058243
130.152,334.137,0.043983
130.156,333.776,0.061479
130.160,331.284,0.109447
130.164,329.303,0.089484
130.168,326.308,0.046958
130.172,319.718,0.049915
130.176,302.722,0.047562
130.180,277.040,0.058130
130.184,263.411,0.055010
130.188,254.055,0.022963
130.192,235.156,0.023083
130.196,222.630,0.035654
130.200,208.106,0.066966
130.204,196.432,0.169367
130.208,189.461,0.110751
130.212,173.755,0.059550
130.216,167.335,0.076158
130.220,169.962,0.107153
130.224,172.109,0.047252
130.228,172.035,0.082731
130.232,172.871,0.120371
130.236,172.482,0.086297
130.240,172.487,0.027692
130.244,163.951,0.010951
130.248,169.610,0.012714
130.252,183.528,0.018350
130.256,194.524,0.035667
130.260,199.743,0.065745
130.264,201.557,0.039228
130.268,202.275,0.037811
130.272,208.877,0.025942
130.276,217.615,0.034494
130.280,227.398,0.028236
130.284,234.110,0.058494
130.288,236.811,0.046336
130.292,241.928,0.028560
130.296,268.554,0.033538
130.300,264.468,0.037112
130.304,261.371,0.049475
130.308,260.044,0.062405
130.312,259.720,0.074387
130.316,259.118,0.112978
130.320,257.570,0.138073
130.324,256.897,0.181338
130.328,255.675,0.260584
130.332,253.487,0.294271
130.336,251.547,0.336416
130.340,250.489,0.341827
130.344,249.818,0.408307
130.348,248.287,0.420020
130.352,248.277,0.423759
130.356,247.783,0.512048
130.360,248.493,0.558337
130.364,250.014,0.553000
130.368,251.184,0.603712
130.372,252.866,0.613303
130.376,254.306,0.649544
130.380,255.776,0.657952
130.384,256.524,0.638121
130.388,257.265,0.609627
130.392,258.931,0.662055
130.396,259.418,0.704712
130.400,259.832,0.742238
130.404,260.366,0.789074
130.408,260.726,0.824533
130.412,261.000,0.860409
130.416,261.243,0.906575
130.420,261.443,0.933522
130.424,261.715,0.950678
130.428,261.843,0.959874
130.432,262.000,0.966344
130.436,262.058,0.970325
130.440,262.177,0.972935
130.444,262.270,0.974194
130.448,262.444,0.973898
130.452,262.587,0.972725
130.456,262.778,0.971788
130.460,263.010,0.969070
130.464,263.234,0.964035
130.468,263.417,0.958698
130.472,263.552,0.954724
130.476,263.770,0.946718
130.480,263.865,0.942372
130.484,263.944,0.937347
130.488,264.068,0.935481
130.492,264.191,0.942580
130.496,264.356,0.950247
130.500,264.397,0.950163
130.504,264.448,0.951284
130.508,264.424,0.949121
130.512,264.319,0.946385
130.516,264.251,0.945300
130.520,264.240,0.946612
130.524,264.239,0.946678
130.528,264.279,0.949760
130.532,264.298,0.950865
130.536,264.319,0.949686
130.540,264.267,0.946004
130.544,264.209,0.941674
130.548,264.145,0.940191
130.552,264.105,0.939515
130.556,264.135,0.941635
130.560,264.199,0.943779
130.564,264.379,0.950963
130.568,264.405,0.950927
130.572,264.478,0.953109
130.576,264.448,0.951758
130.580,264.421,0.952605
130.584,264.399,0.953463
130.588,264.431,0.956648
130.592,264.504,0.958176
130.596,264.573,0.961849
130.600,264.654,0.965252
130.604,264.649,0.965306
130.608,264.606,0.961561
130.612,264.513,0.957475
130.616,264.333,0.951976
130.620,264.056,0.941888
130.624,263.927,0.932526
130.628,263.830,0.922184
130.632,263.952,0.921664
130.636,264.099,0.911303
130.640,264.847,0.897418
130.644,265.709,0.844093
130.648,266.389,0.781381
130.652,267.459,0.728701
130.656,267.857,0.713066
130.660,268.856,0.684729
130.664,268.855,0.729513
130.668,268.860,0.745938
130.672,269.150,0.796320
130.676,269.229,0.810037
130.680,269.338,0.787663
130.684,269.462,0.722883
130.688,268.939,0.686438
130.692,267.026,0.664272
130.696,265.987,0.633175
130.700,263.622,0.635289
130.704,263.325,0.505436
130.708,264.073,0.365898
130.712,240.358,0.436438
130.716,213.445,0.518252
130.720,186.884,0.575936
130.724,172.179,0.663818
130.728,172.022,0.725035
130.732,171.797,0.775625
130.736,171.772,0.827102
130.740,171.555,0.872987
130.744,171.493,0.904916
130.748,171.680,0.919648
130.752,171.906,0.922174
130.756,172.101,0.932355
130.760,172.351,0.947373
130.764,172.714,0.956292
130.768,172.951,0.956994
130.772,173.300,0.956187
130.776,173.541,0.955346
130.780,173.732,0.950497
130.784,173.837,0.950341
130.788,173.992,0.949350
130.792,174.066,0.941752
130.796,174.259,0.938675
130.800,174.421,0.942508
130.804,174.634,0.950106
130.808,174.766,0.954807
130.812,174.846,0.954189
130.816,174.903,0.956662
130.820,175.052,0.957196
130.824,175.125,0.958573
130.828,175.082,0.959131
130.832,175.066,0.959430
130.836,175.108,0.962084
130.840,175.024,0.959129
130.844,175.018,0.957642
130.848,175.049,0.959328
130.852,175.061,0.955890
130.856,175.156,0.957622
130.860,175.258,0.955567
130.864,175.238,0.959018
130.868,175.189,0.959849
130.872,175.214,0.959973
130.876,175.325,0.960595
130.880,175.279,0.959495
130.884,175.297,0.958944
130.888,175.399,0.958066
130.892,175.480,0.955028
130.896,175.531,0.955313
130.900,175.633,0.950322
130.904,175.622,0.954066
130.908,175.576,0.955217
130.912,175.605,0.951370
130.916,175.738,0.949578
130.920,175.680,0.950748
130.924,175.734,0.949166
130.928,175.889,0.943504
130.932,176.023,0.937934
130.936,175.900,0.945221
130.940,175.977,0.940197
130.944,175.988,0.945534
130.948,176.007,0.944999
130.952,176.045,0.941902
130.956,176.209,0.937581
130.960,176.360,0.929337
130.964,176.747,0.942759
130.968,177.268,0.944168
130.972,177.992,0.940113
130.976,178.662,0.906102
130.980,179.334,0.910056
130.984,180.026,0.882168
130.988,180.717,0.854183
130.992,181.442,0.860187
130.996,181.499,0.849366
131.000,181.833,0.825342
131.004,182.086,0.789742
131.008,181.422,0.776268
131.012,181.162,0.748977
131.016,182.048,0.730728
131.020,182.095,0.729349
131.024,181.625,0.654377
131.028,180.182,0.574085
